zpid,price_last_sold,date_last_sold,zipcode,city,street,year_built,lot_size,home_size,bathrooms,bedrooms,longitude,latitude,walkscore
126041254,1237329,11/29/16,30338,Dunwoody,1841 Walbury Dr,2016,0,5850,6,6,-84.31738,33.93946,20
35910653,1225000,8/30/16,30305,Atlanta,2211 Riada Dr NW,1950,14810,4716,4,5,-84.41416,33.820456,9
35911215,1220000,7/21/16,30327,Atlanta,3100 Rhodenhaven Dr NW,2006,26136,3993,5,5,-84.412182,33.839685,11
35914471,1215000,6/24/16,30327,Atlanta,20 Asheworth Ct NW,1992,23958,5932,4,6,-84.418421,33.846698,12
35941040,1210000,10/18/16,30342,Atlanta,116 Hardeman Rd,1950,17500,1628,1,2,-84.383576,33.893024,55
2101421374,1210000,9/15/16,30342,Atlanta,535 Belada Blvd,2015,13939,4391,6,5,-84.375648,33.897106,21
14559269,1205000,6/21/16,30319,Brookhaven,1589 Trentwood Pl NE,2007,13068,4704,6,5,-84.323678,33.862546,41
35906264,1200000,6/30/16,30327,Atlanta,468 Londonberry Rd,1957,123710,2628,4,4,-84.40231,33.89539,1
35901800,1200000,8/17/16,30305,Atlanta,2660 Peachtree Rd NW APT 27E,1987,2949,2951,3,3,-84.388246,33.827471,62
35929993,1200000,4/15/16,30324,Atlanta,744 Sherwood Rd NE,1925,11913,3175,3,4,-84.362744,33.798405,66
35930934,1200000,10/6/16,30306,Atlanta,747 Park Dr NE,2016,8624,3932,5,5,-84.36383,33.782212,84
35906716,1200000,8/1/16,30327,Atlanta,4408 E Conway Dr NW,1998,32670,4111,6,5,-84.40366,33.876343,19
35897736,1200000,10/17/16,30309,Atlanta,136 17th St NE,1910,12980,4213,5,5,-84.381913,33.793512,72
125471473,1200000,2/9/17,30328,Atlanta,221 Mount Vernon Hwy NW,2015,24990,4450,5,5,-84.394002,33.918497,34
2099033016,1200000,8/15/16,30342,Sandy Springs,475 Belada Blvd,2015,0,4718,5,5,-84.37387,33.89861,23
35912735,1200000,12/21/16,30328,Atlanta,995 Winding Creek Trl,2008,19645,5867,6,5,-84.408206,33.932081,8
35910042,1200000,8/18/16,30305,Atlanta,695 Norfleet Rd NW,2007,17859,6918,6,6,-84.410964,33.811865,61
35912375,1200000,10/6/16,30327,Atlanta,900 Marseilles Dr,1987,36590,7095,7,6,-84.416677,33.913696,2
2141441156,1199000,8/29/16,30022,Alpharetta,356 Citadella Ct,2015,56192,4600,6,5,-84.255714,34.000694,7
125809896,1198000,2/3/17,30327,Atlanta,3058 Howell Mill Rd NW,2005,18643,4896,7,5,-84.422996,33.838596,28
35925719,1190000,1/18/17,30306,Atlanta,1024 Wildwood Rd NE,1951,17293,4073,4,5,-84.353653,33.803846,34
35911115,1185000,2/23/17,30327,Atlanta,2741 Carmon On Wesley NW,1990,21780,4074,7,5,-84.411559,33.82894,9
35901443,1185000,9/2/16,30305,Atlanta,2528 Rivers Rd NW,1935,33201,4991,5,4,-84.391131,33.823461,57
35901972,1180000,6/22/16,30305,Atlanta,3000 Andrews Dr NW APT 3,1982,15158,3769,4,3,-84.388666,33.836894,75
35901970,1180000,6/22/16,30305,Atlanta,3000 Andrews Dr NW APT 1,1980,13503,4600,3,4,-84.388357,33.836343,75
35917432,1180000,9/1/16,30327,Atlanta,1330 Westminster Walk NW,1991,18730,7399,5,6,-84.429864,33.833998,16
2098214199,1175000,3/17/17,30309,Atlanta,1065 Peachtree St NE UNIT 3203,2010,0,1992,3,2,-84.383456,33.783683,94
35941750,1175000,7/29/16,30342,Atlanta,12 Parkside Ct NE,1991,14244,3307,4,5,-84.386517,33.875676,49
35917542,1175000,4/18/16,30327,Atlanta,1331 Twelve Oaks Cir NW,1996,17860,3312,5,5,-84.433285,33.834647,12
35929909,1175000,6/28/16,30324,Atlanta,696 Sherwood Rd NE,1930,10428,3733,4,4,-84.364362,33.798698,67
35900231,1175000,8/2/16,30309,Atlanta,48 Wakefield Dr NE,1987,8969,4134,5,5,-84.389726,33.80736,71
35917543,1175000,4/27/16,30327,Atlanta,1321 Twelve Oaks Cir NW,1996,19602,4524,6,4,-84.432885,33.834977,12
35911106,1175000,7/27/16,30327,Atlanta,3211 Rockingham Dr NW,1960,32234,4570,5,5,-84.416403,33.835236,6
35900202,1175000,1/4/17,30309,Atlanta,57 Camden Rd NE,1942,8459,4600,5,4,-84.389207,33.808026,65
35907584,1175000,3/2/17,30305,Atlanta,3264 Glen Arden Dr NW,1971,23348,6068,5,5,-84.401367,33.844046,12
58502160,1175000,5/3/16,30253,McDonough,245 Eagles Landing Way,2004,0,11339,6,8,-84.210691,33.504506,1
14559327,1170000,12/29/16,30319,Brookhaven,2594 Ashford Rd NE,2016,0,4060,7,6,-84.323261,33.863362,35
35919079,1170000,3/3/17,30327,Atlanta,1401 Garmon Ferry Rd NW,1980,43616,6141,7,4,-84.427155,33.87112,5
35917195,1167500,8/29/16,30327,Atlanta,2692 Bohler Rd NW,2002,19243,5600,6,6,-84.429671,33.828327,14
35921883,1161500,6/4/16,30327,Atlanta,2920 Nancy Creek Rd NW,1951,50529,2636,4,5,-84.451746,33.837442,1
35942313,1160000,11/28/16,30342,Atlanta,16 Rose Gate Dr NE,1993,21780,4001,5,5,-84.386116,33.865812,20
35894408,1155000,10/7/16,30305,Atlanta,42 Rumson Way NE,1930,13272,2968,3,4,-84.383465,33.830109,59
14316926,1155000,7/22/16,30339,Atlanta,3037 Wellington Ct SE,1976,38528,3989,4,4,-84.466922,33.851405,2
35929244,1155000,8/1/16,30324,Atlanta,1968 Wellbourne Dr NE,2013,18469,4146,5,5,-84.360602,33.808275,54
97976267,1153413,9/14/16,30339,Atlanta,3745 Paces Lookout Cir SE,2016,9583,5400,6,5,-84.473996,33.862648,60
99882947,1150000,1/31/17,30339,Atlanta,2700 Paces Ferry Rd SE,2009,81457,2250,2,2,-84.474678,33.864685,66
99881730,1150000,1/30/17,30339,Atlanta,2700 Paces Ferry Rd SE UNIT 101,2009,0,2578,3,3,-84.474739,33.864662,66
35908113,1150000,11/30/16,30305,Atlanta,2361 Alton Rd NW,1930,16239,2680,5,4,-84.402452,33.819463,10
99882444,1150000,5/23/16,30339,Atlanta,2700 Paces Ferry Rd SE UNIT 206,2009,2614,2682,3,3,-84.473716,33.865043,67
35896292,1150000,11/23/16,30305,Atlanta,2514 Parkside Dr NE,1930,11325,3505,5,5,-84.386055,33.823463,69
35900130,1150000,6/8/16,30309,Atlanta,21 Palisades Rd NE,1925,13041,5785,4,4,-84.391528,33.804604,71
35917318,1150000,3/3/17,30327,Atlanta,2496 Hyde Manor Dr NW,1963,33279,7923,6,4,-84.436576,33.823402,9
14542586,1140000,4/27/16,30324,Atlanta,1311 Hopkins Ter NE,2015,21780,3800,5,4,-84.335949,33.821169,60
35907918,1139500,10/31/16,30305,Atlanta,579 Peachtree Battle Ave NW,1930,19249,4141,4,4,-84.406733,33.823663,13
35906179,1139125,9/1/16,30327,Atlanta,5240 Kenbrook Way,1969,40946,3981,5,4,-84.400815,33.898252,2
35903434,1138500,11/30/16,30327,Atlanta,170 Burdette Rd,1973,60984,6001,6,6,-84.392341,33.899976,4
14559060,1135000,1/31/17,30319,Brookhaven,2696 Green Meadows Ln NE,1956,13068,1667,2,3,-84.332264,33.865767,57
71758294,1135000,10/3/16,30342,Atlanta,122 Old Ivy Rd NE UNIT 12,2005,0,4125,5,4,-84.379011,33.854693,60
35907901,1134000,2/2/17,30305,Atlanta,539 Manor Ridge Dr NW,1938,25761,3652,4,4,-84.405241,33.824101,13
65442150,1132500,12/9/16,30327,Atlanta,2790 Howell Mill Rd NW,2000,17424,4892,5,6,-84.417401,33.831134,14
35900278,1130000,4/19/16,30309,Atlanta,172 Huntington Rd NE,1930,12196,4190,4,4,-84.388052,33.804902,63
35911977,1130000,7/27/16,30327,Atlanta,4900 Rebel Trl,1978,45345,6003,6,4,-84.409591,33.889077,8
35914537,1125000,4/4/17,30327,Atlanta,3071 Westminster Cir NW,2003,20852,4705,8,5,-84.423384,33.838714,28
69330981,1125000,5/16/16,30339,Atlanta,3301 Paces Ferry Ave SE # 1,2003,1742,5313,4,4,-84.46546,33.865781,65
35936234,1125000,8/26/16,30328,Atlanta,6239 Hunting Creek Rd,2008,25831,5343,5,7,-84.374648,33.925472,66
65470191,1125000,12/2/16,30305,Atlanta,2642 Northside Dr NW,2003,43560,6776,6,5,-84.408241,33.827094,16
14314624,1120000,5/16/16,30339,Atlanta,4230 Brookview Dr SE,2015,27399,4723,5,5,-84.480441,33.850963,25
35911939,1118000,6/24/16,30327,Atlanta,797 Mount Paran Rd,1990,49222,6988,5,5,-84.411027,33.880554,18
35903830,1115000,2/28/17,30328,Atlanta,211 Mount Vernon Hwy NW,2015,40885,4250,4,4,-84.394282,33.918908,32
35940761,1115000,8/10/16,30342,Atlanta,254 Elden Dr,2015,22215,4447,5,5,-84.379168,33.89689,44
35903057,1115000,2/13/17,30327,Atlanta,125 Helmsley Dr,1990,17467,6905,8,5,-84.38992,33.891084,11
35908162,1114000,1/11/17,30305,Atlanta,345 Woodward Way NW,1937,13325,3579,3,4,-84.399054,33.81775,13
35911258,1110000,11/29/16,30327,Atlanta,3128 E Wood Valley Rd NW,1955,31498,4362,4,4,-84.416471,33.841395,16
14521353,1105000,3/8/17,30306,Atlanta,1680 Johnson Rd NE,1939,13068,3481,4,6,-84.345624,33.799695,41
35896302,1100000,9/8/16,30305,Atlanta,2506 Parkside Dr NE,1936,13068,2932,3,3,-84.386137,33.823212,69
35918606,1100000,12/16/16,30306,Atlanta,1356 Northview Ave NE,2009,8712,3773,5,5,-84.357959,33.791515,53
35850644,1100000,5/14/16,30306,Atlanta,885 Arlington Pl NE,1920,8276,3835,5,5,-84.351103,33.778776,86
2099755428,1100000,3/5/17,30324,Atlanta,1850 Rock Springs Ln NE,2015,9016,4225,7,6,-84.371971,33.80532,66
35936162,1100000,12/20/16,30328,Atlanta,6118 Harleston Rd,2008,43560,4230,4,4,-84.376024,33.92213,70
35914493,1100000,7/21/16,30327,Atlanta,3058 Greendale Dr NW,2003,14113,4538,5,5,-84.426548,33.838729,33
35908584,1100000,7/6/16,30318,Atlanta,1901 Walthall Dr NW,2005,42253,5000,6,5,-84.401855,33.806391,45
35914381,1100000,12/12/16,30327,Atlanta,3565 Rembrandt Rd NW,1960,52707,5449,6,4,-84.417872,33.852382,23
35910547,1090000,6/28/16,30305,Atlanta,633 Longwood Dr NW,1998,16117,2644,4,5,-84.408701,33.817338,23
35932290,1090000,3/23/17,30324,Atlanta,530 Wimbledon Rd NE,2015,10890,4011,4,5,-84.369854,33.807039,64
35894352,1088000,12/1/16,30305,Atlanta,239 Bolling Rd NE,1930,8276,2995,3,4,-84.379563,33.829301,51
2102879228,1082000,4/29/16,30306,Atlanta,1019 Adair Ave NE,1920,8276,5005,5,5,-84.353858,33.780143,86
35910058,1080000,9/30/16,30318,Atlanta,745 Ellsworth Dr NW,2007,11107,3400,5,4,-84.412004,33.810253,68
35913346,1080000,10/4/16,30327,Atlanta,100 N Devereux Ct NW,1986,22097,7104,5,5,-84.418595,33.908963,14
35900222,1075000,6/15/16,30309,Atlanta,78 Wakefield Dr NE,1964,9151,2892,2,4,-84.38895,33.807714,62
35906763,1072466,11/10/16,30327,Atlanta,4429 Reid Ln NW,2016,21823,4400,5,5,-84.399278,33.876032,20
35915291,1072000,1/31/17,30318,Atlanta,916 Northcliffe Dr NW,2003,43560,4470,5,5,-84.418379,33.817655,28
14521273,1070000,5/19/16,30306,Atlanta,1757 Noble Dr NE,1941,11268,3930,4,4,-84.342974,33.802328,41
35942910,1065000,5/18/16,30305,Atlanta,3458 Valley Rd NW,1962,25740,2706,3,4,-84.386939,33.847114,47
14317072,1065000,2/16/17,30339,Atlanta,3631 Tanglewood Dr SE,2016,23478,5150,6,7,-84.466842,33.863197,54
35920182,1065000,4/28/16,30327,Atlanta,11 Albemarle Dr NW,1986,42471,5241,4,5,-84.440809,33.833783,3
92193642,1060000,6/16/16,30305,Atlanta,3325 Piedmont Rd NE UNIT 3103,2008,2361,2367,3,3,-84.372443,33.845945,79
35929624,1060000,5/27/16,30324,Atlanta,684 E Pelham Rd NE,1930,16117,3651,4,4,-84.364896,33.802193,74
35901366,1060000,10/31/16,30305,Atlanta,274 W Wesley Rd NW,1961,50006,3797,5,3,-84.396558,33.828073,35
88819278,1050000,5/27/16,30309,Atlanta,20 10th St NW UNIT 2402,2007,3049,3089,3,3,-84.388998,33.780537,90
35895866,1050000,8/12/16,30306,Atlanta,932 N Highland Ave NE,1920,9152,3360,3,4,-84.353822,33.780005,86
35908011,1050000,3/7/17,30305,Atlanta,2479 Dellwood Dr NW,1925,12001,3496,3,4,-84.397825,33.822913,21
35910429,1050000,2/9/17,30318,Atlanta,2108 Mckinley Rd NW,2016,9910,3507,3,4,-84.412,33.813143,60
69352224,1050000,5/20/16,30305,Atlanta,2624 Northside Dr NW,2006,26571,3861,5,5,-84.408057,33.826511,16
35899673,1050000,5/31/16,30309,Atlanta,31 26th St NW,1906,17424,3874,4,4,-84.394762,33.802673,67
35914937,1050000,10/20/16,30327,Atlanta,918 Peachtree Battle Cir NW,2012,18499,4000,5,5,-84.416933,33.822473,7
35901948,1050000,12/14/16,30305,Atlanta,3008 Habersham Way NW,1999,24829,6500,6,5,-84.392967,33.836052,45
14902157,1050000,1/18/17,30253,McDonough,212 Eagles Landing Way,2004,40946,7390,7,7,-84.21127,33.502135,11
35929699,1049000,5/21/16,30324,Atlanta,775 Wildwood Rd NE,1940,15194,2765,2,3,-84.362047,33.803367,56
35906631,1047500,6/10/16,30327,Atlanta,4630 Jettridge Dr NW,1962,17859,4588,5,4,-84.406689,33.881848,9
35919995,1045000,12/2/16,30327,Atlanta,3044 Nancy Creek Rd NW,1950,40075,2736,3,3,-84.44327,33.838168,2
35919996,1040000,9/1/16,30327,Atlanta,3050 Nancy Creek Rd NW,1951,31807,3769,6,4,-84.442818,33.838216,5
71752537,1040000,9/21/16,30342,Atlanta,122 Old Ivy Rd NE UNIT 11,2005,1307,3947,5,4,-84.378825,33.854735,60
14652392,1040000,4/21/16,30022,Alpharetta,9255 Chandler Blf,1994,43560,8879,6,5,-84.238904,34.005795,4
35900201,1035500,12/16/16,30309,Atlanta,106 Camden Rd NE,1939,13817,3832,4,4,-84.387799,33.809121,65
99886871,1035000,7/29/16,30339,Atlanta,2700 Paces Ferry Rd SE UNIT 702,2009,2178,2378,2,2,-84.474739,33.864662,66
35906310,1035000,7/26/16,30327,Atlanta,420 Laurel Chase Ct,1994,17859,6709,7,5,-84.400499,33.888236,13
35930232,1027000,11/14/16,30306,Atlanta,645 Hillpine Dr NE,1945,11891,3302,5,5,-84.365936,33.792464,60
35925537,1025000,10/28/16,30306,Atlanta,915 Plymouth Rd NE,1930,21780,3000,3,3,-84.357176,33.798533,51
35925479,1025000,11/4/16,30306,Atlanta,1124 Berkshire Rd NE,1939,22172,3974,5,5,-84.350057,33.798711,56
35906671,1025000,6/16/16,30327,Atlanta,4770 Paran Vly NW,1968,32460,5124,5,5,-84.403012,33.885547,13
35908304,1020000,1/31/17,30318,Atlanta,506 Spring Valley Rd NW,2005,18730,5069,5,5,-84.404338,33.809466,44
65467537,1020000,2/24/17,30328,Atlanta,720 Glengate Pl,2004,15246,6331,7,5,-84.368507,33.933866,29
35931562,1015000,8/26/16,30309,Atlanta,29 Walker Ter NE,1920,7683,3000,3,4,-84.377647,33.789361,73
35931205,1015000,8/30/16,30306,Atlanta,560 Cresthill Ave NE,1920,7749,3650,3,6,-84.369284,33.784332,76
35895462,1015000,8/18/16,30306,Atlanta,1151 Lanier Blvd NE,1993,7501,3744,4,5,-84.349603,33.785998,66
35917260,1015000,8/29/16,30327,Atlanta,1328 Battleview Dr NW,1988,26571,3867,4,6,-84.431503,33.823879,14
35907539,1005000,7/5/16,30305,Atlanta,3041 Marne Dr NW,1960,42532,3420,3,5,-84.405673,33.837774,13
35906512,1005000,4/19/16,30327,Atlanta,4515 Jettridge Dr NW,1958,39639,4647,3,4,-84.406058,33.878452,16
35929968,1000010,7/19/16,30324,Atlanta,781 E Morningside Dr NE,2007,16552,4696,6,6,-84.361784,33.798566,59
35908150,1000000,5/27/16,30305,Atlanta,2300 Havenridge Dr NW,1946,14984,2850,3,4,-84.400221,33.817932,9
65468026,1000000,12/4/16,30305,Atlanta,2824 Rumson Ct NE,2000,4160,4400,4,4,-84.383219,33.831621,67
65442101,1000000,6/4/16,30318,Atlanta,2084 Mckinley Rd NW,2001,5663,4550,4,4,-84.412747,33.812248,64
35850883,1000000,11/23/16,30306,Atlanta,943 Saint Charles Ave NE,1925,8999,5000,3,3,-84.356585,33.775072,84
65467538,1000000,9/23/16,30328,Atlanta,710 Glengate Pl,2001,14810,6281,5,5,-84.368841,33.933865,29
35935309,999900,11/29/16,30342,Atlanta,5514 Sherrell Dr,2016,18400,4292,5,5,-84.370802,33.905576,31
35930488,995000,3/20/17,30306,Atlanta,740 San Antonio Dr NE,1994,9147,3351,4,4,-84.362482,33.789626,48
35896779,995000,10/14/16,30305,Atlanta,2525 Peachtree Rd NE APT 3,1982,2492,4087,4,3,-84.38682,33.824,73
14533027,994500,3/6/17,30324,Atlanta,1262 Citadel Dr NE,2015,17424,4300,4,5,-84.337751,33.820537,59
55017055,991950,8/19/16,30306,Atlanta,1425 N Morningside Dr NE,1999,11326,3751,5,5,-84.357217,33.793634,57
123557551,990178,6/22/16,30329,Atlanta,2810 Briarcliff Rd NE,2015,43560,4200,4,5,-84.321638,33.83276,46
14580901,990000,9/22/16,30338,Dunwoody,1880 Vermack Ct,1978,47916,5700,4,6,-84.313384,33.933602,19
88811772,985000,10/15/16,30309,Atlanta,20 10th St NW UNIT 1203,2007,2836,2835,3,3,-84.388998,33.780537,90
35933068,985000,9/30/16,30305,Atlanta,2874 Alpine Rd NE,1938,12196,3125,4,5,-84.370843,33.833063,55
35930218,985000,3/30/17,30306,Atlanta,646 Hillpine Dr NE,1945,10890,3800,3,5,-84.365741,33.793135,69
14631109,980000,10/20/16,30097,Duluth,8125 Saint Marlo Country Club Pkwy,1998,20473,7101,6,6,-84.135899,34.068908,3
35931447,979000,11/29/16,30309,Atlanta,153 Barksdale Dr NE,2007,8490,2774,3,4,-84.377002,33.794661,53
14316700,979000,3/31/17,30339,Atlanta,4582 Rebel Valley Vw SE,1985,47480,5326,6,5,-84.472507,33.841548,22
14531832,978327,10/19/16,30329,Atlanta,1041 Houston Mill Rd NE,2016,43560,3410,5,4,-84.319892,33.808811,17
35907830,978000,9/26/16,30305,Atlanta,2636 Brookdale Dr NW,1955,28998,2762,5,4,-84.402938,33.826211,16
35900246,975000,7/19/16,30309,Atlanta,232 Parkdale Way NE,1950,18817,2624,4,4,-84.390263,33.806189,69
35899720,975000,5/18/16,30309,Atlanta,43 Northwood Ave NE,1923,13503,2940,3,3,-84.390584,33.804244,67
35925570,975000,10/7/16,30306,Atlanta,1590 W Sussex Rd NE,1920,26136,3020,3,4,-84.355338,33.798066,53
65468059,975000,6/16/16,30305,Atlanta,2881 Peachtree Rd NE APT 1401,2001,3158,3157,3,3,-84.38311,33.833169,81
35942158,975000,8/19/16,30342,Atlanta,3996 Land O Lakes Dr NE,2005,17851,3885,3,5,-84.377058,33.862179,48
35912265,975000,8/17/16,30327,Atlanta,33 Spring Oaks Ct,1982,26136,4229,7,5,-84.409586,33.909337,3
35911131,972050,6/29/16,30327,Atlanta,2898 Rockingham Dr NW,1957,34848,3503,4,4,-84.413383,33.834034,7
92193085,970000,12/22/16,30305,Atlanta,3325 Piedmont Rd NE UNIT 2605,2008,0,2710,3,3,-84.372443,33.845945,79
35906632,970000,5/27/16,30327,Atlanta,4620 Jettridge Dr NW,1962,17859,4706,4,5,-84.406688,33.88156,9
35931987,969000,12/23/16,30324,Atlanta,597 Pelham Rd NE,2005,9600,4258,4,4,-84.369148,33.800507,79
35897316,967500,9/16/16,30309,Atlanta,240 Brighton Rd NE,1940,21344,4000,3,4,-84.386737,33.811176,45
14559519,967486,4/29/16,30319,Brookhaven,2592 Winding Ln NE,2016,19166,4018,4,5,-84.320779,33.86371,27
35932183,965000,7/15/16,30324,Atlanta,443 Wimbledon Rd NE,2015,12001,4632,5,4,-84.372707,33.806406,60
35910239,961668,6/7/16,30318,Atlanta,2011 Brookview Dr NW,2012,10890,3596,4,4,-84.416846,33.811432,47
92191407,960000,4/11/16,30308,Atlanta,855 Peachtree St NE UNIT 3602,2008,1947,1948,3,2,-84.383903,33.777793,93
35902155,960000,6/4/16,30305,Atlanta,3365 Habersham Rd NW,1945,30979,3000,4,3,-84.393871,33.846423,16
35908072,958000,4/29/16,30305,Atlanta,2355 Dellwood Dr NW,1940,12196,2581,3,4,-84.397849,33.819357,17
14521539,950000,4/20/16,30306,Atlanta,1824 Meadowdale Ave NE,1935,14374,2800,3,4,-84.347305,33.802198,29
35931078,950000,8/3/16,30306,Atlanta,852 Adair Ave NE,1925,8790,3500,4,5,-84.359449,33.780245,78
35920055,950000,12/6/16,30327,Atlanta,2867 Sequoyah Dr NW,1959,19223,3516,5,5,-84.436739,33.833657,8
35929256,950000,5/27/16,30324,Atlanta,1891 Windemere Dr NE,2015,15777,3540,5,5,-84.363654,33.806265,31
35910806,950000,2/16/17,30327,Atlanta,645 Peachtree Battle Ave NW,1947,24999,4018,4,5,-84.409233,33.824367,12
89576088,950000,10/17/16,30339,Atlanta,2741 Vinings Orchard Cir SE,2008,13503,4914,7,5,-84.471773,33.839566,26
14464519,949900,3/3/17,30030,Decatur,128 Candler Dr,2016,13068,4014,5,5,-84.290462,33.754773,28
14521533,947000,9/12/16,30306,Atlanta,1796 Meadowdale Ave NE,1938,8712,3214,3,5,-84.346282,33.80273,27
112431849,945000,8/22/16,30326,Atlanta,3630 Peachtree Rd NE UNIT 3202,2010,1776,1776,3,2,-84.358574,33.854675,81
92193139,945000,5/12/16,30305,Atlanta,3325 Piedmont Rd NE UNIT 2802,2008,2762,2762,4,3,-84.371966,33.845501,79
35899674,945000,5/18/16,30309,Atlanta,37 26th St NW,1937,17424,3041,4,4,-84.395012,33.802627,67
14531834,945000,8/11/16,30329,Atlanta,1025 Houston Mill Rd NE,2015,30492,3858,4,5,-84.319931,33.808258,17
35906619,945000,4/11/17,30327,Atlanta,4660 Brook Hollow Dr NW,1967,25308,4286,5,4,-84.404724,33.882836,11
35914551,945000,8/22/16,30327,Atlanta,3292 Pinestream Rd NW,1990,19998,5000,5,5,-84.422967,33.844981,34
55008960,945000,11/2/16,30022,Alpharetta,320 Willow Glade Pt,1999,28313,5260,6,6,-84.232991,34.022535,13
35911123,945000,2/9/17,30327,Atlanta,2760 Carmon On Wesley NW,1990,22651,5557,4,4,-84.412659,33.829396,14
35908184,940000,10/12/16,30305,Atlanta,346 Woodward Way NW,1935,15002,2392,4,3,-84.399055,33.817066,13
35910600,940000,11/1/16,30318,Atlanta,864 Beaverbrook Dr NW,1955,15211,2832,4,5,-84.416606,33.816172,39
35917421,940000,10/12/16,30327,Atlanta,1271 Westminster Walk NW,1993,16901,4014,5,5,-84.428904,33.834518,16
14583847,935040,1/26/17,30338,Dunwoody,1315 Winding Branch Cir,1971,21780,3553,5,4,-84.347641,33.95038,11
69371455,935000,9/15/16,30326,Atlanta,3338 Peachtree Rd NE APT 3601,2004,3376,3375,3,3,-84.376871,33.851358,36
125978540,935000,5/20/16,30319,Brookhaven,2496 Oostanaula Dr NE,2015,0,3523,3,3,-84.329485,33.85871,57
82616486,932500,9/16/16,30305,Atlanta,3180 Mathieson Dr NE UNIT 1503,2001,2487,2487,2,2,-84.377255,33.841667,90
112431005,930000,1/29/17,30326,Atlanta,3630 Peachtree Rd NE UNIT 2007,2010,1638,1721,3,2,-84.358573,33.854675,81
14470297,930000,7/8/16,30030,Decatur,538 Ansley St,2016,7840,3106,4,5,-84.30189,33.762363,58
112433830,928000,3/8/17,30326,Atlanta,3630 Peachtree Rd NE UNIT 2207,2010,0,1638,3,2,-84.358573,33.854675,81
112430692,928000,4/26/16,30326,Atlanta,3630 Peachtree Rd NE UNIT 2205,2010,1660,1659,2,2,-84.358573,33.854675,81
69378490,927500,9/6/16,30326,Atlanta,3338 Peachtree Rd NE APT 3603,2004,3088,3090,4,3,-84.371641,33.848615,65
14521506,927500,1/20/17,30306,Atlanta,1690 Noble Dr NE,1932,17424,3167,4,4,-84.345572,33.801056,39
35943375,925000,7/25/16,30305,Atlanta,147 W Paces Ferry Rd NW,1952,28601,2331,3,4,-84.387141,33.843971,64
35911249,925000,2/15/17,30327,Atlanta,3109 Rockingham Dr NW,1960,41382,2935,4,5,-84.416191,33.838073,2
35932800,925000,1/3/17,30305,Atlanta,317 Delmont Dr NE,2005,10236,3144,4,5,-84.376614,33.832444,76
14521616,925000,7/19/16,30306,Atlanta,1728 Noble Dr NE,1940,8712,3217,4,5,-84.344172,33.802103,41
35930228,925000,3/3/17,30306,Atlanta,627 Hillpine Dr NE,1940,12414,3334,4,4,-84.366464,33.792611,60
35914310,925000,10/21/16,30327,Atlanta,3445 Paces Forest Rd NW,1959,22520,5337,4,5,-84.424629,33.849053,38
35932870,921000,12/19/16,30305,Atlanta,399 Brentwood Dr NE,1930,12806,3764,3,5,-84.374678,33.831197,57
35932930,920000,2/24/17,30305,Atlanta,2774 Atwood Rd NE,1936,8276,2335,4,3,-84.371265,33.830362,50
35936137,920000,8/24/16,30328,Atlanta,6049 Harleston Rd,2016,25264,4800,5,5,-84.374889,33.920146,70
35906309,920000,11/14/16,30327,Atlanta,430 Laurel Chase Ct,1993,17467,6837,6,5,-84.400766,33.888412,13
14559017,917895,1/27/17,30319,Brookhaven,1393 Wilford Dr NE,2016,12196,3878,5,5,-84.332124,33.861953,62
14520470,915632,1/3/17,30306,Atlanta,1237 Poplar Grove Dr NE,2016,0,4059,6,6,-84.337899,33.795217,19
125815927,913600,7/10/16,30312,Atlanta,550 Bishop Way NE,2015,871,3800,4,4,-84.368721,33.760112,86
35906634,910000,6/7/16,30327,Atlanta,4600 Jettridge Dr NW,1965,18099,3422,3,5,-84.406683,33.881007,12
65467567,910000,1/17/17,30328,Atlanta,920 Glengate Pl,2003,9583,5500,6,5,-84.368752,33.936078,15
35932915,907658,11/15/16,30305,Atlanta,2720 N Hills Dr NE,1929,15855,3869,5,5,-84.373358,33.828975,40
35908576,905000,12/15/16,30318,Atlanta,1863 Meredith Dr NW,1940,24306,3610,4,4,-84.403777,33.805754,30
35900187,904800,7/6/16,30309,Atlanta,18 Camden Rd NE,1925,9104,3124,4,4,-84.391104,33.807815,76
35931956,902800,6/7/16,30309,Atlanta,33 Golf Cir NE,1928,7405,3694,4,4,-84.376498,33.801508,61
35918631,900000,7/1/16,30306,Atlanta,1343 Berwick Ave NE,1925,8934,2955,4,4,-84.358685,33.79151,53
35908186,900000,11/15/16,30305,Atlanta,356 Woodward Way NW,1960,19079,3044,3,4,-84.3996,33.817067,13
